0	5	15	0	0	10	10	3	6	13	14	9	10	0	1	13	
6	16	5	0	8	10	14	2	11	10	11	11	13	0	1	10	
0	12	7	0	2	10	14	0	8	12	14	6	10	0	2	14	
10	12	15	8	5	12	14	12	16	6	12	12	9	12	10	14	
0	15	6	0	4	9	14	0	9	9	12	5	9	0	1	12	
0	5	15	0	0	10	10	3	6	13	14	9	10	0	1	13	
6	16	5	0	8	10	14	2	11	10	11	11	13	0	1	10	
0	12	7	0	2	10	14	0	8	12	14	6	10	0	2	14	
10	12	15	8	5	12	14	12	16	6	12	12	9	12	10	14	
0	15	6	0	4	9	14	0	9	9	12	5	9	0	1	12	
